Gene	Sample	RPKM
CITED4	Adult-SI	1.29666
CITED4	D4CF	1.15308
CITED4	ESC	1.62799
CITED4	Endo	0.115211
CITED4	Fetal-SI	4.89322
CKMT1A	Adult-SI	23.1848
CKMT1A	D4CF	0.745712
CKMT1A	ESC	3.36351
CKMT1A	Endo	0.125202
CKMT1A	Fetal-SI	0.447824
CLCA4	Adult-SI	0.269948
CLCA4	D4CF	0
CLCA4	ESC	0.0054087
CLCA4	Endo	0
CLCA4	Fetal-SI	0.26901
CLDN2	Adult-SI	19.0815
CLDN2	D4CF	0.0190694
CLDN2	ESC	0.0326313
CLDN2	Endo	0.0619979
CLDN2	Fetal-SI	66.6534
CLGN	Adult-SI	0.174642
CLGN	D4CF	12.9094
CLGN	ESC	11.5679
CLGN	Endo	18.9868
CLGN	Fetal-SI	0.759285
CLIC6	Adult-SI	1.40629
CLIC6	D4CF	0.382135
CLIC6	ESC	1.85465
CLIC6	Endo	0.906115
CLIC6	Fetal-SI	16.65
CLIP2	Adult-SI	16.4104
CLIP2	D4CF	2.23704
CLIP2	ESC	3.65955
CLIP2	Endo	8.72858
CLIP2	Fetal-SI	14.0567
CLUL1	Adult-SI	0.0445335
CLUL1	D4CF	0.651119
CLUL1	ESC	0.643872
CLUL1	Endo	0.631709
CLUL1	Fetal-SI	0.489764
CMIP	Adult-SI	22.9733
CMIP	D4CF	9.30609
CMIP	ESC	20.0133
CMIP	Endo	21.4188
CMIP	Fetal-SI	28.0558
CMTM2	Adult-SI	0.645209
CMTM2	D4CF	0.031221
CMTM2	ESC	0.0868677
CMTM2	Endo	0.0298582
CMTM2	Fetal-SI	0.087487
CNGA3	Adult-SI	0.192497
CNGA3	D4CF	0.282271
CNGA3	ESC	0.00987259
CNGA3	Endo	0.236737
CNGA3	Fetal-SI	0.453912
CNIH4	Adult-SI	80.0211
CNIH4	D4CF	131.716
CNIH4	ESC	116.967
CNIH4	Endo	103.854
CNIH4	Fetal-SI	39.4402
CNNM3	Adult-SI	8.43054
CNNM3	D4CF	6.51202
CNNM3	ESC	6.67837
CNNM3	Endo	4.20236
CNNM3	Fetal-SI	17.1292
CNR1	Adult-SI	1.76514
CNR1	D4CF	0.750984
CNR1	ESC	0.431695
CNR1	Endo	1.6474
CNR1	Fetal-SI	6.25586
CNTNAP2	Adult-SI	1.19258
CNTNAP2	D4CF	19.5816
CNTNAP2	ESC	21.9977
CNTNAP2	Endo	173.188
CNTNAP2	Fetal-SI	3.63004
COL2A1	Adult-SI	0
COL2A1	D4CF	29.3919
COL2A1	ESC	4.0222
COL2A1	Endo	11.1337
COL2A1	Fetal-SI	22.8266
COL9A2	Adult-SI	1.37971
COL9A2	D4CF	1.90139
COL9A2	ESC	0.417216
COL9A2	Endo	15.9087
COL9A2	Fetal-SI	8.27333
COL9A3	Adult-SI	2.24244
COL9A3	D4CF	1.43272
COL9A3	ESC	6.34456
COL9A3	Endo	8.87024
COL9A3	Fetal-SI	3.55975
COMTD1	Adult-SI	262.72
COMTD1	D4CF	0
COMTD1	ESC	0.791169
COMTD1	Endo	0.479615
COMTD1	Fetal-SI	21.3719
COX17	Adult-SI	68.9427
COX17	D4CF	31.4495
COX17	ESC	37.14
COX17	Endo	64.3401
COX17	Fetal-SI	33.5634
CPLX2	Adult-SI	2.36241
CPLX2	D4CF	0.43821
CPLX2	ESC	0.258018
CPLX2	Endo	0.0266327
CPLX2	Fetal-SI	3.68527
CPNE6	Adult-SI	5.05441
CPNE6	D4CF	0.00912279
CPNE6	ESC	0
CPNE6	Endo	0.0642969
CPNE6	Fetal-SI	0.061484
CR1L	Adult-SI	0
CR1L	D4CF	0.0100893
CR1L	ESC	0.0121381
CR1L	Endo	0
CR1L	Fetal-SI	0.0736931
CRB2	Adult-SI	0.0823036
CRB2	D4CF	6.47738
CRB2	ESC	0.792999
CRB2	Endo	0.068392
CRB2	Fetal-SI	0.546107
CREB5	Adult-SI	0.301253
CREB5	D4CF	0.584245
CREB5	ESC	0.404724
CREB5	Endo	0.371414
CREB5	Fetal-SI	3.69073
CREG1	Adult-SI	48.0656
CREG1	D4CF	47.9365
CREG1	ESC	25.5064
CREG1	Endo	16.6456
CREG1	Fetal-SI	86.6131
CRIP1	Adult-SI	925.077
CRIP1	D4CF	0.184818
CRIP1	ESC	0.140829
CRIP1	Endo	8.76534
CRIP1	Fetal-SI	44.4045
CRIP2	Adult-SI	39.1241
CRIP2	D4CF	1.28029
CRIP2	ESC	0.0864691
CRIP2	Endo	0.624824
CRIP2	Fetal-SI	26.8162
CROCC	Adult-SI	2.43849
CROCC	D4CF	0.603496
CROCC	ESC	1.35418
CROCC	Endo	0.75496
CROCC	Fetal-SI	3.63661
CRP	Adult-SI	0
CRP	D4CF	0
CRP	ESC	0
CRP	Endo	0
CRP	Fetal-SI	0.0105872
CRY2	Adult-SI	8.68683
CRY2	D4CF	5.14204
CRY2	ESC	4.71786
CRY2	Endo	4.24863
CRY2	Fetal-SI	11.6252
CRYAA	Adult-SI	0
CRYAA	D4CF	0
CRYAA	ESC	0
CRYAA	Endo	0
CRYAA	Fetal-SI	0.0557403
CSK	Adult-SI	43.6212
CSK	D4CF	9.03843
CSK	ESC	8.69613
CSK	Endo	8.34599
CSK	Fetal-SI	25.5549
CSRNP3	Adult-SI	0.363376
CSRNP3	D4CF	3.8405
CSRNP3	ESC	1.36685
CSRNP3	Endo	1.13249
CSRNP3	Fetal-SI	2.85346
CTAG1B	Adult-SI	0
CTAG1B	D4CF	0
CTAG1B	ESC	0
CTAG1B	Endo	0
CTAG1B	Fetal-SI	0
CTTNBP2NL	Adult-SI	5.83216
CTTNBP2NL	D4CF	12.3526
CTTNBP2NL	ESC	10.8379
CTTNBP2NL	Endo	11.6115
CTTNBP2NL	Fetal-SI	11.0055
CXCR1	Adult-SI	0.195608
CXCR1	D4CF	0
CXCR1	ESC	0
CXCR1	Endo	0
CXCR1	Fetal-SI	0.00908411
CXorf21	Adult-SI	0.388136
CXorf21	D4CF	0
CXorf21	ESC	0
CXorf21	Endo	0.0141436
CXorf21	Fetal-SI	0.400664
CXorf23	Adult-SI	2.22482
CXorf23	D4CF	2.13126
CXorf23	ESC	4.70608
CXorf23	Endo	3.66786
CXorf23	Fetal-SI	6.44404
CXorf40A	Adult-SI	10.7044
CXorf40A	D4CF	1.53937
CXorf40A	ESC	0.67616
CXorf40A	Endo	1.84263
CXorf40A	Fetal-SI	2.84701
CXorf57	Adult-SI	1.0429
CXorf57	D4CF	4.75281
CXorf57	ESC	3.16104
CXorf57	Endo	0.685011
CXorf57	Fetal-SI	2.60164
CYP1A1	Adult-SI	4.50285
CYP1A1	D4CF	0.0950467
CYP1A1	ESC	0.623537
CYP1A1	Endo	0.0194166
CYP1A1	Fetal-SI	0.0624583
CYP21A2	Adult-SI	0
CYP21A2	Adult-SI	0.0501201
CYP21A2	Adult-SI	0.427932
CYP21A2	D4CF	0
CYP21A2	D4CF	0.0244409
CYP21A2	ESC	0
CYP21A2	ESC	0.0417992
CYP21A2	Endo	0
CYP21A2	Endo	0.0228081
CYP21A2	Fetal-SI	0
CYP21A2	Fetal-SI	0.061795
CYP21A2	Fetal-SI	0.175838
CYP2C9	Adult-SI	183.28
CYP2C9	D4CF	0
CYP2C9	ESC	0.00836974
CYP2C9	Endo	0.22977
CYP2C9	Fetal-SI	27.9538
DACT2	Adult-SI	0.40528
DACT2	D4CF	0.302486
DACT2	ESC	0.992464
DACT2	Endo	7.64286
DACT2	Fetal-SI	4.21627
DCAF4L1	Adult-SI	0.130107
DCAF4L1	D4CF	0.0717093
DCAF4L1	ESC	0.207829
DCAF4L1	Endo	0.199748
DCAF4L1	Fetal-SI	0.142734
DCAKD	Adult-SI	9.95006
DCAKD	D4CF	24.0706
DCAKD	ESC	19.6879
DCAKD	Endo	21.2032
DCAKD	Fetal-SI	13.8081
DCUN1D2	Adult-SI	9.98485
DCUN1D2	D4CF	6.36331
DCUN1D2	ESC	12.3076
DCUN1D2	Endo	8.78189
DCUN1D2	Fetal-SI	4.15111
DDI1	Adult-SI	0.0152996
DDI1	D4CF	0
DDI1	ESC	0
DDI1	Endo	0.010703
DDI1	Fetal-SI	0
DDO	Adult-SI	6.62199
DDO	D4CF	0
DDO	ESC	0.0265595
DDO	Endo	0
DDO	Fetal-SI	1.86968
DECR2	Adult-SI	78.0394
DECR2	D4CF	0.964222
DECR2	ESC	2.07817
DECR2	Endo	2.10176
DECR2	Fetal-SI	31.7618
DEFB1	Adult-SI	20.1856
DEFB1	D4CF	0
DEFB1	ESC	0.114626
DEFB1	Endo	0.180214
DEFB1	Fetal-SI	28.193
DHCR24	Adult-SI	60.5113
DHCR24	D4CF	103.318
DHCR24	ESC	166.825
DHCR24	Endo	231.07
DHCR24	Fetal-SI	28.7974
DHRS2	Adult-SI	0.226156
DHRS2	D4CF	0.363126
DHRS2	ESC	2.17233
DHRS2	Endo	13.6423
DHRS2	Fetal-SI	0.469047
DIEXF	Adult-SI	1.65869
DIEXF	D4CF	5.12823
DIEXF	ESC	4.31517
DIEXF	Endo	3.20438
DIEXF	Fetal-SI	3.90497
DIRAS2	Adult-SI	2.06243
DIRAS2	D4CF	0.628553
DIRAS2	ESC	0.0336883
DIRAS2	Endo	0.272371
DIRAS2	Fetal-SI	1.44287
DKFZP434A062	Adult-SI	0.186527
DKFZP434A062	D4CF	0
DKFZP434A062	ESC	0
DKFZP434A062	Endo	0.00911865
DKFZP434A062	Fetal-SI	0.0148649
DKFZP434H168	Adult-SI	0.0216753
DKFZP434H168	D4CF	0
DKFZP434H168	ESC	0
DKFZP434H168	Endo	0.0151348
DKFZP434H168	Fetal-SI	0
DLGAP2	Adult-SI	0.0631842
DLGAP2	D4CF	0.00396204
DLGAP2	ESC	0.228357
DLGAP2	Endo	0.193741
DLGAP2	Fetal-SI	0.44769
DLX2	Adult-SI	0.0878859
DLX2	D4CF	0.269509
DLX2	ESC	0.0237004
DLX2	Endo	0
DLX2	Fetal-SI	1.30833
DLX4	Adult-SI	0.445749
DLX4	D4CF	0.226752
DLX4	ESC	0.45118
DLX4	Endo	0.70789
DLX4	Fetal-SI	0.972065
DMAP1	Adult-SI	49.6581
DMAP1	D4CF	12.0903
DMAP1	ESC	13.9395
DMAP1	Endo	11.7615
DMAP1	Fetal-SI	21.8071
DNAI2	Adult-SI	0.0181245
DNAI2	D4CF	0.00797333
DNAI2	ESC	0.0162195
DNAI2	Endo	0
DNAI2	Fetal-SI	0.0191208
DNAJB3	Adult-SI	0.387582
DNAJB3	D4CF	0
DNAJB3	ESC	0
DNAJB3	Endo	0
DNAJB3	Fetal-SI	0
DNALI1	Adult-SI	1.52953
DNALI1	D4CF	12.6641
DNALI1	ESC	6.06677
DNALI1	Endo	9.57176
DNALI1	Fetal-SI	7.34006
DNMBP	Adult-SI	17.7034
DNMBP	D4CF	9.10247
DNMBP	ESC	9.91405
DNMBP	Endo	11.7785
DNMBP	Fetal-SI	16.573
DNMT3A	Adult-SI	5.25043
DNMT3A	D4CF	21.5664
DNMT3A	ESC	37.6904
DNMT3A	Endo	23.4618
DNMT3A	Fetal-SI	23.8192
DOK6	Adult-SI	0.241536
DOK6	D4CF	2.65855
DOK6	ESC	0.176239
DOK6	Endo	0.482585
DOK6	Fetal-SI	2.10823
DOPEY2	Adult-SI	7.37971
DOPEY2	D4CF	1.51563
DOPEY2	ESC	2.31094
DOPEY2	Endo	1.35116
DOPEY2	Fetal-SI	9.67587
DPCD	Adult-SI	5.99436
DPCD	D4CF	60.3591
DPCD	ESC	15.6644
DPCD	Endo	31.1613
DPCD	Fetal-SI	7.49995
DPM2	Adult-SI	29.8231
DPM2	D4CF	10.1685
DPM2	ESC	14.4244
DPM2	Endo	8.93274
DPM2	Fetal-SI	12.5125
DPP10	Adult-SI	0.46273
DPP10	D4CF	3.42023
DPP10	ESC	3.89794
DPP10	Endo	11.1113
DPP10	Fetal-SI	5.5583
DPP6	Adult-SI	0.542809
DPP6	D4CF	0.399039
DPP6	ESC	3.29905
DPP6	Endo	0.387062
DPP6	Fetal-SI	4.81905
DPP7	Adult-SI	41.7327
DPP7	D4CF	0.495412
DPP7	ESC	0.30207
DPP7	Endo	0.243423
DPP7	Fetal-SI	43.7255
DPY19L1P1	Adult-SI	1.55616
DPY19L1P1	D4CF	3.25985
DPY19L1P1	ESC	3.53627
DPY19L1P1	Endo	2.80563
DPY19L1P1	Fetal-SI	2.68099
DUSP8	Adult-SI	4.4573
DUSP8	D4CF	0.379246
DUSP8	ESC	0.168245
DUSP8	Endo	0.776006
DUSP8	Fetal-SI	6.86508
E2F1	Adult-SI	3.96569
E2F1	D4CF	8.92527
E2F1	ESC	12.4259
E2F1	Endo	6.0775
E2F1	Fetal-SI	4.38578
E2F8	Adult-SI	1.41238
E2F8	D4CF	8.71229
E2F8	ESC	5.24907
E2F8	Endo	3.7561
E2F8	Fetal-SI	4.67678
EARS2	Adult-SI	5.57621
EARS2	D4CF	22.3959
EARS2	ESC	24.4117
EARS2	Endo	11.5329
EARS2	Fetal-SI	8.87045
EDAR	Adult-SI	0.027547
EDAR	D4CF	16.3254
EDAR	ESC	0.0176998
EDAR	Endo	0.0168454
EDAR	Fetal-SI	0.898187
EEF1A2	Adult-SI	8.5885
EEF1A2	D4CF	3.27708
EEF1A2	ESC	4.01019
EEF1A2	Endo	2.31662
EEF1A2	Fetal-SI	19.0686
EEFSEC	Adult-SI	7.33848
EEFSEC	D4CF	4.07861
EEFSEC	ESC	4.01377
EEFSEC	Endo	2.94472
EEFSEC	Fetal-SI	15.2537
EEPD1	Adult-SI	29.4368
EEPD1	D4CF	0.713948
EEPD1	ESC	1.50912
EEPD1	Endo	2.40059
EEPD1	Fetal-SI	1.97955
EFHD2	Adult-SI	138.121
EFHD2	D4CF	2.88595
EFHD2	ESC	4.26262
EFHD2	Endo	14.3888
EFHD2	Fetal-SI	34.0581
EFNB3	Adult-SI	0.488944
EFNB3	D4CF	12.3585
EFNB3	ESC	6.84766
EFNB3	Endo	9.20564
EFNB3	Fetal-SI	7.11007
EGFL7	Adult-SI	30.6003
EGFL7	D4CF	0.807379
EGFL7	ESC	1.41668
EGFL7	Endo	1.95064
EGFL7	Fetal-SI	22.329
EMID1	Adult-SI	1.83481
EMID1	D4CF	2.61426
EMID1	ESC	0.300878
EMID1	Endo	0.985946
EMID1	Fetal-SI	43.0372
EMILIN1	Adult-SI	8.00228
EMILIN1	D4CF	0.749258
EMILIN1	ESC	0.0820561
EMILIN1	Endo	0.169352
EMILIN1	Fetal-SI	39.3186
EML1	Adult-SI	1.18567
EML1	D4CF	12.2352
EML1	ESC	10.9659
EML1	Endo	14.0453
EML1	Fetal-SI	8.63395
ENPP1	Adult-SI	1.07734
ENPP1	D4CF	10.9209
ENPP1	ESC	12.5508
ENPP1	Endo	9.56315
ENPP1	Fetal-SI	3.92751
EPB41L1	Adult-SI	6.36204
EPB41L1	D4CF	5.52393
EPB41L1	ESC	7.48172
EPB41L1	Endo	5.87167
EPB41L1	Fetal-SI	11.5324
EPB41L4B	Adult-SI	89.0516
EPB41L4B	D4CF	2.5532
EPB41L4B	ESC	17.3409
EPB41L4B	Endo	2.53136
EPB41L4B	Fetal-SI	22.9904
EPHA2	Adult-SI	18.3518
EPHA2	D4CF	12.3605
EPHA2	ESC	6.89752
EPHA2	Endo	38.6843
EPHA2	Fetal-SI	5.98705
EPHA6	Adult-SI	0
EPHA6	D4CF	1.50808
EPHA6	ESC	0.585383
EPHA6	Endo	0.533786
EPHA6	Fetal-SI	0.668118
EPHX1	Adult-SI	12.6681
EPHX1	D4CF	17.8302
EPHX1	ESC	28.322
EPHX1	Endo	56.2258
EPHX1	Fetal-SI	16.4047
EPS15L1	Adult-SI	4.42982
EPS15L1	D4CF	12.2161
EPS15L1	ESC	11.5925
EPS15L1	Endo	9.11563
EPS15L1	Fetal-SI	8.03364
ETNK2	Adult-SI	2.40114
ETNK2	D4CF	2.22352
ETNK2	ESC	5.40615
ETNK2	Endo	5.89438
ETNK2	Fetal-SI	15.8539
EVI5L	Adult-SI	3.74215
EVI5L	D4CF	0.859023
EVI5L	ESC	1.33715
EVI5L	Endo	1.38139
EVI5L	Fetal-SI	5.03382
EVPLL	Adult-SI	0.217647
EVPLL	D4CF	0
EVPLL	ESC	0
EVPLL	Endo	0
EVPLL	Fetal-SI	0
EXOSC6	Adult-SI	11.6138
EXOSC6	D4CF	10.0657
EXOSC6	ESC	11.1044
EXOSC6	Endo	12.3747
EXOSC6	Fetal-SI	9.43931
FABP6	Adult-SI	0
FABP6	D4CF	0.909136
FABP6	ESC	6.79462
FABP6	Endo	0.332772
FABP6	Fetal-SI	61.5132
FAM117A	Adult-SI	4.26044
FAM117A	D4CF	8.72942
FAM117A	ESC	13.5952
FAM117A	Endo	5.32671
FAM117A	Fetal-SI	5.19847
FAM118A	Adult-SI	10.7779
FAM118A	D4CF	7.76717
FAM118A	ESC	12.5616
FAM118A	Endo	27.3045
FAM118A	Fetal-SI	13.1071
FAM118B	Adult-SI	17.3933
FAM118B	D4CF	24.7452
FAM118B	ESC	34.7464
FAM118B	Endo	23.8689
FAM118B	Fetal-SI	10.2274
FAM132A	Adult-SI	80.8723
FAM132A	D4CF	0.0611836
FAM132A	ESC	0.205659
FAM132A	Endo	0.0995105
FAM132A	Fetal-SI	11.0943
FAM155B	Adult-SI	0.319507
FAM155B	D4CF	0.787035
FAM155B	ESC	7.16593
FAM155B	Endo	10.2268
FAM155B	Fetal-SI	0.299062
FAM170B	Adult-SI	0
FAM170B	D4CF	0
FAM170B	ESC	0
FAM170B	Endo	0
FAM170B	Fetal-SI	0
FAM172BP	Adult-SI	0
FAM172BP	D4CF	0
FAM172BP	ESC	0.181118
FAM172BP	Endo	0.129922
FAM172BP	Fetal-SI	0.0217131
FAM180B	Adult-SI	0.37382
FAM180B	D4CF	0.0445713
FAM180B	ESC	0
FAM180B	Endo	0.0174082
FAM180B	Fetal-SI	0.0746018
FAM181B	Adult-SI	0.446147
FAM181B	D4CF	1.55229
FAM181B	ESC	0.291367
FAM181B	Endo	0.283284
FAM181B	Fetal-SI	3.22566
FAM214B	Adult-SI	14.7381
FAM214B	D4CF	2.5395
FAM214B	ESC	1.9518
FAM214B	Endo	7.25817
FAM214B	Fetal-SI	4.81014
FAM43A	Adult-SI	4.06665
FAM43A	D4CF	0.63017
FAM43A	ESC	0.963502
FAM43A	Endo	0.925518
FAM43A	Fetal-SI	2.38955
FAM46B	Adult-SI	1.68373
FAM46B	D4CF	1.14223
FAM46B	ESC	34.7437
FAM46B	Endo	2.58011
FAM46B	Fetal-SI	1.37458
FAM78A	Adult-SI	1.4935
FAM78A	D4CF	0.2841
FAM78A	ESC	0.575905
FAM78A	Endo	0.501013
FAM78A	Fetal-SI	0.86089
FAM83F	Adult-SI	11.6133
FAM83F	D4CF	0.352809
FAM83F	ESC	3.28224
FAM83F	Endo	3.19698
FAM83F	Fetal-SI	11.3406
FAM99A	Adult-SI	0
FAM99A	D4CF	0
FAM99A	ESC	0
FAM99A	Endo	0
FAM99A	Fetal-SI	0
FAM9C	Adult-SI	0
FAM9C	D4CF	0
FAM9C	ESC	0.048672
FAM9C	Endo	0.0206702
FAM9C	Fetal-SI	0.0313149
FANCD2	Adult-SI	0.904664
FANCD2	D4CF	26.3637
FANCD2	ESC	34.9621
FANCD2	Endo	25.6145
FANCD2	Fetal-SI	3.8118
FAR2	Adult-SI	12.7691
FAR2	D4CF	6.85989
FAR2	ESC	18.476
FAR2	Endo	16.4607
FAR2	Fetal-SI	11.8134
FAXC	Adult-SI	0.073096
FAXC	D4CF	1.44523
FAXC	ESC	2.18592
FAXC	Endo	1.00339
FAXC	Fetal-SI	0.898506
FBLN1	Adult-SI	30.2012
FBLN1	D4CF	94.5056
FBLN1	ESC	33.5134
FBLN1	Endo	79.8283
FBLN1	Fetal-SI	40.7185
FBRSL1	Adult-SI	16.8634
FBRSL1	D4CF	2.26826
FBRSL1	ESC	4.42309
FBRSL1	Endo	3.41835
FBRSL1	Fetal-SI	13.6991
FBXL16	Adult-SI	1.60461
FBXL16	D4CF	0.167715
FBXL16	ESC	1.23155
FBXL16	Endo	0.3551
FBXL16	Fetal-SI	2.69844
FER1L6	Adult-SI	1.88759
FER1L6	D4CF	0.0415523
FER1L6	ESC	0.0118395
FER1L6	Endo	0.0745951
FER1L6	Fetal-SI	8.91151
FER1L6-AS1	Adult-SI	0.0174851
FER1L6-AS1	D4CF	0
FER1L6-AS1	ESC	0
FER1L6-AS1	Endo	0
FER1L6-AS1	Fetal-SI	0.00809798
FEV	Adult-SI	2.69684
FEV	D4CF	0.0298715
FEV	ESC	0
FEV	Endo	0
FEV	Fetal-SI	7.68811
FEZ2	Adult-SI	24.7082
FEZ2	D4CF	52.3927
FEZ2	ESC	20.882
FEZ2	Endo	32.0958
FEZ2	Fetal-SI	22.4138
FGB	Adult-SI	0
FGB	D4CF	0
FGB	ESC	0.00610284
FGB	Endo	0.00770389
FGB	Fetal-SI	38.4907
FGD1	Adult-SI	2.46022
FGD1	D4CF	7.53016
FGD1	ESC	8.71376
FGD1	Endo	7.10409
FGD1	Fetal-SI	6.13745
FGF19	Adult-SI	0.114626
FGF19	D4CF	3.02328
FGF19	ESC	3.80192
FGF19	Endo	0.13049
FGF19	Fetal-SI	0.680675
FGF3	Adult-SI	0.0275446
FGF3	D4CF	0.202016
FGF3	ESC	0
FGF3	Endo	0
FGF3	Fetal-SI	0
FGF6	Adult-SI	0
FGF6	D4CF	0
FGF6	ESC	0
FGF6	Endo	0
FGF6	Fetal-SI	0.0422916
FGG	Adult-SI	0
FGG	D4CF	0.0461923
FGG	ESC	0.0442516
FGG	Endo	0
FGG	Fetal-SI	36.0253
FGGY	Adult-SI	6.12491
FGGY	D4CF	5.70383
FGGY	ESC	4.41631
FGGY	Endo	2.63292
FGGY	Fetal-SI	7.82274
FLJ16779	Adult-SI	0.0148407
FLJ16779	D4CF	0.0635525
FLJ16779	ESC	0.0500967
FLJ16779	Endo	0.0118944
FLJ16779	Fetal-SI	0.556811
FLJ22763	Adult-SI	26.6981
FLJ22763	D4CF	0
FLJ22763	ESC	0
FLJ22763	Endo	0
FLJ22763	Fetal-SI	10.2866
FLJ44635	Adult-SI	0.0178767
FLJ44635	D4CF	105.557
FLJ44635	ESC	58.6172
FLJ44635	Endo	49.8501
FLJ44635	Fetal-SI	33.5282
FLT3LG	Adult-SI	5.99615
FLT3LG	D4CF	0.148987
FLT3LG	ESC	0.613967
FLT3LG	Endo	0.371362
FLT3LG	Fetal-SI	2.5813
FLVCR2	Adult-SI	25.1201
FLVCR2	D4CF	0.97847
FLVCR2	ESC	3.57451
FLVCR2	Endo	7.2508
FLVCR2	Fetal-SI	5.70622
FOLH1B	Adult-SI	5.36582
FOLH1B	D4CF	0.00930834
FOLH1B	ESC	0
FOLH1B	Endo	0
FOLH1B	Fetal-SI	2.2005
FOS	Adult-SI	172.009
FOS	D4CF	1.09843
FOS	ESC	2.96282
FOS	Endo	13.6694
FOS	Fetal-SI	431.976
FOXN1	Adult-SI	0
FOXN1	D4CF	0
FOXN1	ESC	0
FOXN1	Endo	0
FOXN1	Fetal-SI	0.107468
FOXQ1	Adult-SI	1.61605
FOXQ1	D4CF	4.19825
FOXQ1	ESC	0.0427021
FOXQ1	Endo	3.09018
FOXQ1	Fetal-SI	2.49293
FOXRED2	Adult-SI	1.50003
FOXRED2	D4CF	6.40546
FOXRED2	ESC	8.83897
FOXRED2	Endo	8.95211
FOXRED2	Fetal-SI	5.38596
FUT5	Adult-SI	0
FUT5	D4CF	0.0369646
FUT5	ESC	0
FUT5	Endo	0
FUT5	Fetal-SI	0.029447
GAS2L3	Adult-SI	1.55403
GAS2L3	D4CF	9.05591
GAS2L3	ESC	4.94447
GAS2L3	Endo	6.44091
GAS2L3	Fetal-SI	8.93579
GATA2	Adult-SI	4.77142
GATA2	D4CF	0.22034
GATA2	ESC	0.0116307
GATA2	Endo	0.0152993
GATA2	Fetal-SI	0.644911
GDA	Adult-SI	111.529
GDA	D4CF	0.00654801
GDA	ESC	0.345216
GDA	Endo	0.0235835
GDA	Fetal-SI	30.6266
GDF6	Adult-SI	0.632013
GDF6	D4CF	0.422523
GDF6	ESC	0.285063
GDF6	Endo	0.721477
GDF6	Fetal-SI	0.978641
GDI1	Adult-SI	48.6458
GDI1	D4CF	47.3327
GDI1	ESC	35.0617
GDI1	Endo	70.0752
GDI1	Fetal-SI	44.4717
GET4	Adult-SI	51.2995
GET4	D4CF	9.72223
GET4	ESC	13.3406
GET4	Endo	15.3636
GET4	Fetal-SI	29.5227
GFAP	Adult-SI	0.191847
GFAP	D4CF	0.0405043
GFAP	ESC	0.355341
GFAP	Endo	0.00724238
GFAP	Fetal-SI	0.0831239
GFI1B	Adult-SI	1.62161
GFI1B	D4CF	0
GFI1B	ESC	0
GFI1B	Endo	0
GFI1B	Fetal-SI	3.09369
GGN	Adult-SI	9.55408
GGN	D4CF	0.118682
GGN	ESC	0.084952
GGN	Endo	0.0107038
GGN	Fetal-SI	0.748153
GGT3P	Adult-SI	0.392883
GGT3P	D4CF	0
GGT3P	ESC	0
GGT3P	Endo	0
GGT3P	Fetal-SI	0.0247901
GIT1	Adult-SI	19.9044
GIT1	D4CF	8.47306
GIT1	ESC	10.589
GIT1	Endo	4.76183
GIT1	Fetal-SI	16.6708
GJB1	Adult-SI	52.66
GJB1	D4CF	0.247104
GJB1	ESC	0.0650102
GJB1	Endo	0.0298391
GJB1	Fetal-SI	60.4642
GJB3	Adult-SI	0.735218
GJB3	D4CF	0.0357545
GJB3	ESC	0.352976
GJB3	Endo	0.426494
GJB3	Fetal-SI	1.27925
GK	Adult-SI	24.3202
GK	D4CF	0.435184
GK	ESC	0.894764
GK	Endo	0.357194
GK	Fetal-SI	9.89684
GLIS3-AS1	Adult-SI	0.0712802
GLIS3-AS1	D4CF	0.0519699
GLIS3-AS1	ESC	0
GLIS3-AS1	Endo	0.450971
GLIS3-AS1	Fetal-SI	0.0537566
GLP2R	Adult-SI	1.10712
GLP2R	D4CF	0
GLP2R	ESC	0
GLP2R	Endo	0
GLP2R	Fetal-SI	1.88504
GLTP	Adult-SI	24.432
GLTP	D4CF	8.84461
GLTP	ESC	11.243
GLTP	Endo	9.10481
GLTP	Fetal-SI	13.7369
GMNC	Adult-SI	0
GMNC	D4CF	0.0632218
GMNC	ESC	0.0980675
GMNC	Endo	0.0423873
GMNC	Fetal-SI	0.093205
GMPR	Adult-SI	4.55114
GMPR	D4CF	4.25106
GMPR	ESC	0.386109
GMPR	Endo	4.14549
GMPR	Fetal-SI	0.82157
GNAI2	Adult-SI	57.4944
GNAI2	D4CF	73.7316
GNAI2	ESC	82.4467
GNAI2	Endo	112.399
GNAI2	Fetal-SI	72.422
GNAO1	Adult-SI	2.34753
GNAO1	D4CF	1.07325
GNAO1	ESC	8.18052
GNAO1	Endo	7.98045
GNAO1	Fetal-SI	11.2539
GPC4	Adult-SI	7.39512
GPC4	D4CF	26.3475
GPC4	ESC	229.106
GPC4	Endo	318.733
GPC4	Fetal-SI	12.249
GPR15	Adult-SI	0.0422977
GPR15	D4CF	0
GPR15	ESC	0
GPR15	Endo	0
GPR15	Fetal-SI	0.199011
GPR56	Adult-SI	10.3829
GPR56	D4CF	4.14169
GPR56	ESC	0.255034
GPR56	Endo	0.0642289
GPR56	Fetal-SI	48.126
GPR68	Adult-SI	0.734662
GPR68	D4CF	0.12613
GPR68	ESC	0.135639
GPR68	Endo	0.313498
GPR68	Fetal-SI	1.36012
GPSM1	Adult-SI	2.07584
GPSM1	D4CF	3.09567
GPSM1	ESC	1.59235
GPSM1	Endo	3.25693
GPSM1	Fetal-SI	20.1457
GPX8	Adult-SI	1.24753
